target_time,sv,X_b,Y_b,Z_b,x_p,y_p,z_p,Error_X,Error_Y,Error_Z,3D_Error,R_Error,A_Error,C_Error
2025-01-01 23:10:00,G01,14732188.1691463,-5302064.913421726,21461639.116454355,14732187.401,-5302072.933999999,21461640.543,0.7681462988257408,8.020578273572028,-1.4265456460416317,8.182588652690276,-2.327232937769533,7.644638368410495,-1.76018411784745
2025-01-01 23:15:00,G01,14804847.968643904,-4485325.845057091,21597542.710866347,14804847.221,-4485333.847,21597544.466,0.7476439028978348,8.001942909322679,-1.7551336511969566,8.22621151339812,-2.3612535719915257,7.715524886580735,-1.6017843664096467
2025-01-01 23:20:00,G01,14892075.895190349,-3665650.803756552,21692129.921958804,14892075.17,-3665658.789,21692132.004,0.7251903489232063,7.985243448056281,-2.082041196525097,8.28401530122469,-2.395361622724646,7.798693675292067,-1.437890526522194
2025-01-01 23:25:00,G01,14993835.97469854,-2844852.3652065094,21745220.265670512,14993835.275,-2844860.334,21745222.672,0.6996985394507647,7.968793490435928,-2.4063294865190983,8.353542322692501,-2.428089374618591,7.891862798400956,-1.2667094761997173
2025-01-01 23:30:00,G01,15109992.172859203,-2024740.9092680567,21756712.752767257,15109991.39,-2024748.859,21756715.286,0.7828592024743557,7.949731943197548,-2.5332327410578728,8.380237145806904,-2.2352427856397563,8.00584784078571,-1.0669885938443822
2025-01-01 23:35:00,G01,15240308.380595522,-1207117.7771375736,21726585.29849609,15240307.643,-1207125.5799999998,21726588.155,0.7375955227762461,7.802862426266074,-2.856503911316395,8.341961627448326,-2.2675312817062427,7.977921276972701,-0.8940904756959596
2025-01-01 23:40:00,G01,15384450.006423296,-393767.9776632595,21654895.93874648,15384449.321,-393775.635,21654899.115,0.6854232959449291,7.657336740521714,-3.176253519952297,8.318244855459419,-2.305618209775727,7.95972423455722,-0.7211880863756126
2025-01-01 23:45:00,G01,15541984.832779858,413546.27837291546,21541781.93033669,15541984.208,413538.763,21541785.423,0.6247798576951027,7.515372915484477,-3.4926633089780807,8.310828894837197,-2.349585278224651,7.953037877026757,-0.5463647739272652
2025-01-01 23:50:00,G01,15712384.905507306,1213092.4511436964,21387459.68694472,15712384.35,1213085.073,21387463.492,0.555507306009531,7.3781436963472515,-3.805055279284716,8.320098463924039,-2.3978331378715194,7.958565865598169,-0.3683260176148626
2025-01-01 23:55:00,G01,15895028.73303334,2003174.2886922508,21192224.36712732,15895028.254,2003167.041,21192228.481,0.4790333397686481,7.247692250879481,-4.113872677087784,8.347602308888332,-2.4485617929293504,7.978218279331849,-0.1871965301482445
2025-01-02 00:00:00,G01,16089203.905829951,2782138.286716915,20956449.313010152,16089203.511,2782131.164,20956453.732,0.3948299512267113,7.122716915328056,-4.418989848345518,8.39145149697398,-2.5008065393948256,8.010144811810674,-0.002229890008722
2025-01-02 00:05:00,G01,16294110.124958606,3548379.9639388584,20680585.34066431,16294109.825,3548372.955,20680590.063,0.2999586071819067,7.008938858285546,-4.722335692495108,8.456692821536137,-2.555961553549446,8.058931152471427,0.1906375994485598
2025-01-02 00:10:00,G01,16508862.626752028,4300349.926550707,20365159.883452915,16508862.426,4300343.033,20365164.903,0.2007520273327827,6.893550707027316,-5.019547086209059,8.529782862271752,-2.607240514991617,8.11244881550672,0.3842743684852872
2025-01-02 00:15:00,G01,16732495.988978632,5036559.69613691,20010775.989898093,16732495.895,5036552.9120000005,20010781.3,0.0939786322414875,6.78413690906018,-5.3101019077003,8.615714007228476,-2.6544083597030195,8.175755250151031,0.5845256229794527
2025-01-02 00:20:00,G01,16963968.302192774,5755587.27646379,19618111.177883744,16963968.322,5755580.597,19618116.775,-0.0198072269558906,6.679463789798319,-5.597116254270077,8.714547561938078,-2.698773868395605,8.248475094733246,0.7890611054356311
2025-01-02 00:25:00,G01,17202165.68839941,6456082.435641389,19187916.147272907,17202165.828,6456075.858999999,19187922.024,-0.1396005898714065,6.5766413901001215,-5.876727093011141,8.820862861670715,-2.7367054775193767,8.326048824675578,0.9974846980458144
2025-01-02 00:30:00,G01,17445907.147662252,7136771.681369772,18721013.35327961,17445907.414,7136765.205,18721019.504,-0.2663377486169338,6.476369772106409,-6.15072039142251,8.935640019318853,-2.769443159558969,8.40907333262381,1.2096829449817623
2025-01-02 00:35:00,G01,17693949.711866546,7796462.908283158,18218295.443193387,17693950.110999998,7796456.534,18218301.86,-0.399133451282978,6.374283158220351,-6.416806612163782,9.05351867458247,-2.795602213683758,8.49268420202091,1.4230684096713118
2025-01-02 00:40:00,G01,17944993.883516446,8434049.697801467,17680723.55930981,17944994.422,8434043.428000001,17680730.233,-0.538483552634716,6.269801465794444,-6.673690188676119,9.172704927739044,-2.814815868660137,8.575228640238521,1.637309098655555
2025-01-02 00:45:00,G01,18197689.33620983,9048515.252371993,17109325.5111726,18197690.02,9048509.092,17109332.433,-0.6837901696562767,6.160371992737055,-6.921827398240566,9.291364088014818,-2.8279990100993087,8.655183725145722,1.8492330569458697
2025-01-02 00:50:00,G01,18450640.852294467,9638935.94754171,16505193.82048052,18450641.689,9638929.905,16505200.979,-0.836705531924963,6.042541710659862,-7.158519480377436,9.405146868771444,-2.836207297619088,8.728077562584716,2.057517399585914
2025-01-02 00:55:00,G01,18702414.47217385,10204484.486927245,15869483.64225594,18702415.468,10204478.572,15869491.025,-0.9958261474967004,5.914927244186401,-7.382744060829282,9.512252303622244,-2.839192592246171,8.793060445075739,2.259207232890691
2025-01-02 01:00:00,G01,18951543.828804843,10744432.646840189,15203410.566110443,18951544.992,10744426.871,15203418.159,-1.1631951555609703,5.775840189307928,-7.592889556661248,9.610688044151708,-2.8391318633975704,8.847882331024667,2.453494079997494
2025-01-02 01:05:00,G01,19196536.578252565,11258152.951041097,14508248.72109202,19196537.979,11258147.976,14508256.088,-1.400747433304787,4.975041097030044,-7.3669079802930355,8.999136651876837,-2.927097987322543,8.183363890501214,2.334333585288569
2025-01-02 01:10:00,G01,19435881.220500056,11745123.193438992,13785326.61058192,19435882.855,11745118.347,13785334.215,-1.6344999447464943,4.846438992768526,-7.604418080300093,9.16442771371996,-2.999182169772822,8.28121267767867,2.532421414292909
2025-01-02 01:15:00,G01,19668053.602679625,12204923.906948697,13036027.266519858,19668055.477,12204919.184,13036035.101,-1.8743203766644,4.7229486964643,-7.834480142220855,9.338008372381454,-3.0622915773298423,8.387939679666294,2.7318928581407738
2025-01-02 01:20:00,G01,19891523.810057405,12637242.032397456,12261783.779717598,19891525.931,12637237.429,12261791.834,-2.12094259634614,4.603397456929088,-8.05428240261972,9.51636120923362,-3.1158679710300583,8.500134343549481,2.9326120768567474
2025-01-02 01:25:00,G01,20104762.99436995,13041870.812652018,11464077.033560228,20104765.366,13041866.327,11464085.295,-2.371630050241947,4.485652018338442,-8.261439772322774,9.69520965407922,-3.15786103219673,8.615147512746608,3.131171868725871
2025-01-02 01:30:00,G01,20306250.226536818,13418709.898228366,10644432.878989795,20306252.855,13418705.53,10644441.331,-2.6284631825983524,4.368228366598487,-8.45201020501554,9.870497164313337,-3.18933055381468,8.728194029533054,3.327688968645549
2025-01-02 01:35:00,G01,20494479.333238937,13767765.001174595,9804419.222591007,20494482.222,13767760.754,9804427.847,-2.8887610621750355,4.247174594551325,-8.624408992007375,10.03812049002992,-3.2104956150180457,8.836804840381008,3.5167401228022523
2025-01-02 01:40:00,G01,20667965.687784765,14089147.09897036,8945643.033282472,20667968.842,14089142.977,8945651.808,-3.154215235263109,4.121970359236002,-8.774717528373003,10.194870332452616,-3.2227405637778026,8.937026886155536,3.698496287714336
2025-01-02 01:45:00,G01,20825252.92586001,14383071.192125209,8069747.273286759,20825256.35,14383067.2,8069756.174,-3.424139991402626,3.99212520942092,-8.900713240727782,10.338495759155858,-3.226690918023182,9.02695339414474,3.871314079426924
2025-01-02 01:50:00,G01,20964919.557063457,14649854.62107417,7178407.759211886,20964923.254,14649850.765,7178416.759,-3.6969365440309048,3.856074169278145,-8.999788113869727,10.465793515262764,-3.223065333563554,9.104169010999149,4.032219039047826
2025-01-02 01:55:00,G01,21085585.443558343,14889914.94987224,6273329.959224977,21085589.418,14889911.237,6273339.031,-3.974441658705473,3.712872240692377,-9.071775023825468,10.577273224090463,-3.2159389779748864,9.168419582019482,4.18049371666131
2025-01-02 02:00:00,G01,21185918.11772669,15103767.426052513,5356245.7324353615,21185922.372,15103763.863,5356254.846,-4.254273310303688,3.563052512705326,-9.11356463842094,10.67010988817522,-3.204681154594589,9.217687172048612,4.314569146667063
2025-01-02 02:05:00,G01,21264638.91138768,15292022.02784576,4428910.016729252,21264643.449,15292018.623,4428919.142,-4.537612322717905,3.4048457611352205,-9.125270747579634,10.744927476024882,-3.1937517783359155,9.252176256553106,4.4329054311010925
2025-01-02 02:10:00,G01,21320528.86994141,15455380.111736896,3493097.471409968,21320533.694,15455376.871,3493106.577,-4.824058588594198,3.240736896172166,-9.10559003194794,10.802114919140177,-3.1837116974598665,9.2718701333351,4.536748922338175
2025-01-02 02:15:00,G01,21352434.425708994,15594630.675064951,2550599.081096998,21352439.539,15594627.606,2550608.137,-5.113291006535292,3.069064950570464,-9.055903002154082,10.8431676078883,-3.177972166243065,9.27864916094139,4.624007615857065
2025-01-02 02:20:00,G01,21359272.805768818,15710646.250032743,1603218.7274233387,21359278.211,15710643.358,1603227.7019999998,-5.4052311815321445,2.8920327443629503,-8.974576661130413,10.868459125689418,-3.177472738568892,9.272092662090255,4.696314345105654
2025-01-02 02:25:00,G01,21340037.15071895,15804378.447091913,652769.7351423234,21340042.851,15804375.736,652778.6,-5.700281050056219,2.7110919132828712,-8.864857676555403,10.882505457728062,-3.1842557024477984,9.256461979612912,4.754718948464811
2025-01-02 02:30:00,G01,21293801.322035845,15876853.167180702,-298928.6006857349,21293807.319,15876850.641,-298919.874,-5.996964152902365,2.526180701330304,-8.726685734873172,10.885780261525058,-3.1992623692306354,9.23254917077492,4.798433911627488
2025-01-02 02:35:00,G01,21219724.37703076,15929165.503730625,-1250054.4997127904,21219730.675,15929163.163,-1250045.9370000002,-6.297969240695238,2.3407306242734194,-8.562712790211663,10.884093289742108,-3.22450272806208,9.204315037802994,4.83183749534306
2025-01-02 02:40:00,G01,21117054.69183451,15962474.356696378,-2198787.186783768,21117061.293,15962472.202,-2198778.811,-6.601165492087603,2.1546963788568974,-8.375783767551184,10.879883090353548,-3.259727043899413,9.175354702344508,4.853751306484129
2025-01-02 02:45:00,G01,20985133.71435187,15977996.78211318,-3143310.381118736,20985140.623,15977994.811,-3143302.213,-6.908648129552603,1.9711131788790224,-8.168118736241013,10.878091277023406,-3.30580697320936,9.149115321908718,4.86807959194878
2025-01-02 02:50:00,G01,20823399.330717955,15977002.10183011,-4081815.77743506,20823406.551,15977000.308999998,-4081807.835,-7.220282044261694,1.7928301114588976,-7.942435060162097,10.882508318036502,-3.3614682828301685,9.12920440152655,4.8772067078204415
2025-01-02 02:55:00,G01,20631388.83045433,15960805.7991036,-5012506.512261749,20631396.367,15960804.179,-5012498.808,-7.536545667797327,1.6201036013662815,-7.704261749051511,10.898619425406729,-3.4264940394583525,9.121982945495082,4.881441500162236
2025-01-02 03:00:00,G01,20408741.4572475,15930763.226665404,-5933600.608725737,20408749.316,15930761.769,-5933593.153,-7.858752500265837,1.457665404304862,-7.455725736916065,10.93035340487463,-3.4985341805414745,9.130502881130184,4.885366033442199
2025-01-02 03:05:00,G01,20155200.255954124,15888263.382338438,-6843334.891897596,20155208.721,15888261.848,-6843327.192,-8.465045876801014,1.5343384388834238,-7.699897596612573,11.545545424088942,-3.521816502769303,9.704715712838643,5.168647849632015
2025-01-02 03:10:00,G01,19870614.87993972,15834721.48205736,-7739966.443884296,19870623.676,15834720.017,-7739958.931,-8.796060279011726,1.4650573581457138,-7.512884296476841,11.660210115898987,-3.5177514279396287,9.82053609391183,5.20989401680272
2025-01-02 03:15:00,G01,19554941.165608466,15771573.42126376,-8621778.706249705,19554950.29,15771572.022,-8621771.404,-9.124391533434393,1.399263760074973,-7.302249705418944,11.770102407624131,-3.5164707923486263,9.935529486431516,5.239751680830714
2025-01-02 03:20:00,G01,19208243.038817164,15700268.33099852,-9487083.029271172,19208252.49,15700266.995,-9487075.96,-9.451182834804058,1.3359985202550888,-7.069271171465516,11.877893075740836,-3.5202075858446213,10.05205854698258,5.258193743038433
2025-01-02 03:25:00,G01,18830692.587729428,15622261.920707174,-10334222.31973279,18830702.363,15622260.645,-10334215.506,-9.775270573794842,1.2757071740925312,-6.8137327916920185,11.983751421884117,-3.52900406616212,10.170235445448853,5.265238781542256
2025-01-02 03:30:00,G01,18422569.95563755,15539009.656878104,-11161574.218789944,18422580.05,15539008.439,-11161567.681,-10.094362448900938,1.2178781051188707,-6.537789944559336,12.088096528729842,-3.5417036282473138,10.291755155173684,5.259105334893581
2025-01-02 03:35:00,G01,17984262.780036896,15451959.956268905,-11967554.213210164,17984273.19,15451958.794,-11967547.973,-10.409963104873896,1.1622689049690962,-6.24021016433835,12.192556079321738,-3.5608897625456164,10.416826168818282,5.241013300405365
2025-01-02 03:40:00,G01,17516265.18007397,15362547.423342597,-12750618.673989538,17516275.901,15362546.314,-12750612.751,-10.7209260314703,1.109342597424984,-5.922989537939429,12.298402377433382,-3.5854102635061107,10.547281024832582,5.21060430879286
2025-01-02 03:45:00,G01,17019176.29643288,15272186.161340028,-13509267.81649118,17019187.322,15272185.101,-13509262.229,-11.02556712180376,1.060340028256178,-5.587491178885102,12.405946517982462,-3.613418392118408,10.683773433466868,5.167949472749246
2025-01-02 03:50:00,G01,16493698.389650725,15182263.186088989,-14242048.576411672,16493709.715000002,15182262.172,-14242043.341,-11.32534927688539,1.0140889883041382,-5.235411671921611,12.518044899030407,-3.6461454369280726,10.829025380156327,5.112658883872453
2025-01-02 03:55:00,G01,15940634.50475416,15094131.971196689,-14947557.39605122,15940646.122,15094130.999000002,-14947552.528,-11.61724583990872,0.9721966870129108,-4.868051219731569,12.633427483507608,-3.680389729931665,10.982413956210998,5.04428440031694
2025-01-02 04:00:00,G01,15360885.711971069,15009106.152699947,-15624442.915543731,15360897.614,15009105.218,-15624438.429,-11.902028931304812,0.934699947014451,-4.486543731763959,12.753863388385344,-3.7162167224790847,11.145353570991642,4.963049302469878
2025-01-02 04:05:00,G01,14755447.935096018,14928453.420546442,-16271408.56389347,14755460.113,14928452.519,-16271404.471,-12.177903981879354,0.9015464428812264,-4.092893470078707,12.878893909725234,-3.7515551610822455,11.318094791738655,4.867491396657334
2025-01-02 04:10:00,G01,14125408.380856138,14853389.623468362,-16887215.044864066,14125420.827,14853388.749,-16887211.357,-12.446143861860037,0.8744683619588614,-3.687864065170288,13.010439397243951,-3.7856907419321386,11.501667846032374,4.759381858534984
2025-01-02 04:15:00,G01,13471941.584339272,14785073.112876544,-17470682.712974727,13471954.289,14785072.261,-17470679.44,-12.7046607285738,0.8518765438348055,-3.2729747258126736,13.147108481712236,-3.817352096053845,11.69540142491568,4.635932475213961
2025-01-02 04:20:00,G01,12796305.087190524,14724599.350365724,-18020693.83507437,12796318.039,14724598.515,-18020690.985,-12.951809477061031,0.8353657238185406,-2.8500743694603443,13.287969315665718,-3.8435261410814814,11.898461584175802,4.497115438454923
2025-01-02 04:25:00,G01,12099834.766859813,14672995.80227206,-18536194.73318923,12099847.956,14672994.978,-18536192.314,-13.189140187576411,0.8242720607668161,-2.419189229607582,13.43448249268848,-3.865199058395715,12.111303700392984,4.343026451931575
2025-01-02 04:30:00,G01,11383939.836675474,14631217.143480351,-19016197.804570977,11383953.25,14631216.324,-19016195.823,-13.41332452557981,0.8194803521037102,-1.981570977717638,13.583646285726736,-3.879358147812901,12.331007633704417,4.172802117793123
2025-01-02 04:35:00,G01,10650097.537930897,14600140.791332612,-19459783.41511015,10650111.163,14600139.97,-19459781.876,-13.625069104135036,0.821332611143589,-1.5391101501882076,13.736300644824118,-3.884713686227044,12.558003450976504,3.9864149691543553
2025-01-02 04:40:00,G01,9899847.546485825,14580562.789061258,-19866101.66252445,9899861.369,14580561.961,-19866100.572,-13.822514176368712,0.8280612584203482,-1.0905244499444962,13.89017016380784,-3.8823588131809297,12.788836231949531,3.7828276537041305
2025-01-02 04:45:00,G01,9134786.11760814,14573194.05665213,-20234374.005981177,9134800.123000002,14573193.216,-20234373.369,-14.005391862243414,0.8406521305441856,-0.6369811780750751,14.045050453480204,-3.8708493716087977,13.022503423432427,3.5629162170630515
2025-01-02 04:50:00,G01,8356559.993897049,14578657.02545388,-20563894.7590681,8356574.165,14578656.168,-20563894.58,-14.171102951280773,0.8574538808315992,-0.1790681034326553,14.19814957658986,-3.849879604337908,13.25549249825027,3.325326609545685
2025-01-02 04:55:00,G01,7566860.102143869,14597482.671186533,-20854032.443287306,7566874.422,14597481.794,-20854032.727,-14.319856131449342,0.8771865330636501,0.2837126962840557,14.349502734702282,-3.820884678493132,13.48631901340473,3.070548562645258
2025-01-02 05:00:00,G01,6767415.065885593,14630107.95827984,-21104230.999510065,6767429.516,14630107.058,-21104231.751,-14.450114406645298,0.9002798404544592,0.7514899335801601,14.497622124905138,-3.7836330517062375,13.712167046688762,2.8002933936068044
2025-01-02 05:05:00,G01,5959984.794942932,14676873.705102118,-21314010.752333287,5959999.121,14676872.784,-21314012.081,-14.32605706807226,0.9211021177470684,1.3286667130887508,14.416993287903388,-3.77254624394985,13.678637756025658,2.5519520842172163
2025-01-02 05:10:00,G01,5146352.761413088,14738022.85717951,-21482969.703371547,5146367.193,14738021.946,-21482971.55,-14.431586911901832,0.9111795090138912,1.8466284535825253,14.577756533122772,-3.784943031898391,13.895719740746276,2.257025624781801
2025-01-02 05:15:00,G01,4328320.569607445,14813699.31325792,-21610783.80708317,4328335.092,14813698.413,-21610786.174,-14.52239255513996,0.9002579189836979,2.3669168278574944,14.741527909829168,-3.7909937424748703,14.112024330066752,1.947249565000032
2025-01-02 05:20:00,G01,3507700.04699924,14903947.01626307,-21697207.88280848,3507714.6440000003,14903946.129,-21697210.772,-14.597000760491936,0.8872630689293146,2.8891915194690228,14.90661244520229,-3.790753632384898,14.324888203554195,1.6232250138826148
2025-01-02 05:25:00,G01,2686306.500873912,15008709.61524719,-21742076.02527804,2686321.156,15008708.743,-21742079.437,-14.655126087833196,0.872247189283371,3.411721959710121,15.072271976708423,-3.7828292796126064,14.53306046278394,1.2859777471799227
2025-01-02 05:30:00,G01,1865951.7225773688,15127830.54671952,-21745301.92524195,1865966.417,15127829.694,-21745305.859,-14.694422631058842,0.8527195192873478,3.9337580502033234,15.235735605355174,-3.767976572700949,14.732780607820343,0.9355038993488454
2025-01-02 05:35:00,G01,1048437.0100122356,15261053.565882947,-21706879.037793413,1048451.723,15261052.736,-21706883.492,-14.712987764389254,0.8298829477280378,4.454206585884094,15.394826110473964,-3.744926413411921,14.921309567256076,0.5750808012556357
2025-01-02 05:40:00,G01,235546.2380136596,15408023.725584555,-21626880.59804206,235560.948,15408022.925,-21626885.57,-14.709986340400064,0.8005845546722412,4.971957940608263,15.548151000267325,-3.7151746349551855,15.096376295765172,0.2046941512569589
2025-01-02 05:45:00,G01,-570960.9939683173,15568288.798852356,-21505459.484077062,-570946.31,15568288.034,-21505464.971,-14.6839683172293,0.7648523561656475,5.486922938376665,15.694274369967223,-3.679405773173561,15.255903838054476,-0.1721024119000929
2025-01-02 05:50:00,G01,-1369356.107782315,15741301.138971455,-21342847.927445088,-1369341.473,15741300.418,-21342853.924,-14.634782314999027,0.7209714557975531,5.996554911136627,15.832097904250087,-3.637494290681425,15.39858427100054,-0.5545825312022887
2025-01-02 05:55:00,G01,-2157948.1574420235,15926419.969160262,-21139357.0716531,-2157933.597,15926419.301,-21139363.573,-14.56044202344492,0.6681602615863085,6.50134689733386,15.959963080556811,-3.59147598770698,15.52225106342119,-0.9388523241599228
2025-01-02 06:00:00,G01,-2935090.276878653,16122914.092046972,-20895376.37949092,-2935075.815,16122913.488,-20895383.379,-14.461878653150052,0.6040469724684954,6.999509081244469,16.078057541314166,-3.5424935375789124,15.626931266723718,-1.3242707514377745
2025-01-02 06:05:00,G01,-3699185.937208484,16329965.007328557,-20611372.89025252,-3699171.6,16329964.479,-20611380.38,-14.33720848383382,0.5283285565674305,7.489747479557991,16.184282359133086,-3.491238028811726,15.710743825516452,-1.707272958645394
2025-01-02 06:10:00,G01,-4448694.986959889,16546670.424224516,-20287890.32821788,-4448680.799,16546669.985,-20287898.3,-14.18795988894999,0.4392245169728994,7.971782121807337,16.280062474828867,-3.4398192676093107,15.77516703464383,-2.0861885388433263
2025-01-02 06:15:00,G01,-5182139.449629195,16772048.153625395,-19925548.06403913,-5182125.436000001,16772047.818,-19925556.508,-14.01362919434905,0.3356253951787948,8.44396087154746,16.36444080324242,-3.389196100369491,15.819684435690917,-2.4588324365894385
2025-01-02 06:20:00,G01,-5898109.053974718,17005040.36318718,-19525039.93095401,-5898095.238,17005040.147,-19525048.837,-13.815974717959762,0.2161871790885925,8.906045991927385,16.439146860893707,-3.341201937959771,15.846412657867678,-2.8236722544191237
2025-01-02 06:25:00,G01,-6595266.473600326,17244518.177044958,-19087132.89802722,-6595252.8780000005,17244518.097,-19087142.255,-13.595600325614214,0.0800449587404728,9.35697278007865,16.504535589237094,-3.2969219395138816,15.856364593868992,-3.1789467764408545
2025-01-02 06:30:00,G01,-7272352.253624913,17489286.600319955,-18612665.602894533,-7272338.899999999,17489286.674,-18612675.398,-13.353624913841486,-0.07368004322052,9.795105464756489,16.561063315923874,-3.2569409383651378,15.850714123523716,-3.523636708340764
2025-01-02 06:35:00,G01,-7928189.403574525,17738089.74717907,-18102546.74675595,-7928176.312,17738089.993,-18102556.967,-13.0915745254606,-0.2458209320902824,10.22024405002594,16.61033232444292,-3.222699706017934,15.831751759547672,-3.8565506294258016
2025-01-02 06:40:00,G01,-8561687.637064891,17989616.34988151,-17557753.35463115,-8561674.824,17989616.786,-17557763.986,-12.813064891844988,-0.4361184872686863,10.631368853151798,16.655054336426954,-3.1935692537524982,15.80311643196038,-4.1777340040654565
2025-01-02 06:45:00,G01,-9171847.240357298,18242505.525019884,-16979328.904153973,-9171834.721,18242506.171,-16979339.932,-12.519357297569512,-0.6459801159799099,11.027846027165651,16.696256629955162,-3.170848672246929,15.766293219435749,-4.487170853645525
2025-01-02 06:50:00,G01,-9757762.553463817,18495352.77203747,-16368381.326440403,-9757750.34,18495353.646,-16368392.736,-12.213463816791773,-0.8739625327289104,11.409559596329927,16.7365037894687,-3.153515894145899,15.725064206701868,-4.784166833981974
2025-01-02 06:55:00,G01,-10318625.049143914,18746716.178084232,-15726080.882817367,-10318613.152,18746717.299,-15726092.658,-11.897143913432956,-1.1209157668054104,11.775182632729411,16.776573293951902,-3.141623653819857,15.680676540821496,-5.069516301110996
2025-01-02 07:00:00,G01,-10853725.996861205,18995122.80236867,-15053657.92144616,-10853714.421999998,18995124.188,-15053670.046,-11.574861206114292,-1.3856313303112984,12.124553840607405,16.819696547742403,-3.1333205901692707,15.63720157081607,-5.344382197319572
2025-01-02 07:05:00,G01,-11362459.07711248,19239075.24871631,-14352400.32285208,-11362447.453000002,19239076.88,-14352412.976,-11.624112477526069,-1.631283689290285,12.653147919103503,17.259294007225066,-3.0467013819058977,15.967415384352066,-5.800214328874821
2025-01-02 07:10:00,G01,-11844320.686133198,19477058.22051508,-13623651.840104254,-11844309.38,19477060.11,-13623664.781,-11.306133197620513,-1.8894849196076395,12.940895745530725,17.287729285260585,-2.9819702408427373,15.916154179014054,-6.053880860492571
2025-01-02 07:15:00,G01,-12298913.513983626,19707545.3674598,-12868808.265766617,-12298902.539,19707547.535,-12868821.472,-10.974983625113964,-2.167540200054645,13.206233382225037,17.307602267101228,-2.9252647998096424,15.856142096433553,-6.291158868195105
2025-01-02 07:20:00,G01,-12725946.003770163,19929006.08812674,-12089315.613675576,-12725935.369,19929008.553,-12089329.064,-10.634770162403584,-2.464873258024454,13.450324423611164,17.322966365079182,-2.8764879252262583,15.792043785793709,-6.513242968695899
2025-01-02 07:25:00,G01,-13125233.164752856,20139912.37929729,-11286667.123733126,-13125222.878,20139915.161,-11286680.798,-10.286752855405211,-2.78170270845294,13.674266874790192,17.336110545026703,-2.837078004819654,15.72678949742404,-6.720104859871417
2025-01-02 07:30:00,G01,-13496696.577565484,20338745.697799124,-10462400.395485988,-13496686.645,20338748.817,-10462414.272,-9.932565484195948,-3.119200877845288,13.876514011994004,17.347706255850007,-2.80773672033057,15.660941125838209,-6.91335301439138
2025-01-02 07:35:00,G01,-13840363.946089154,20524003.798664574,-9618094.436106743,-13840354.369,20524007.274,-9618108.494,-9.57708915323019,-3.4753354266285896,14.057893257588148,17.361536677905022,-2.7859541055172703,15.598874167374596,-7.094824892173611
2025-01-02 07:40:00,G01,-14156368.198264224,20694207.519914657,-8755366.628494116,-14156358.978,20694211.369,-8755380.847000001,-9.220264224335551,-3.8490853421390057,14.218505885452032,17.377992978254582,-2.7719624124090214,15.541946788198146,-7.263522173799316
2025-01-02 07:45:00,G01,-14444946.140076304,20847907.48449824,-7875869.625373858,-14444937.274,20847911.726,-7875883.984,-8.866076303645968,-4.24150175973773,14.358626142144203,17.400223874703386,-2.76540905119404,15.492590203537834,-7.422934221358517
2025-01-02 07:50:00,G01,-14706436.668882158,20983690.69026709,-6981288.175435601,-14706428.152,20983695.34,-6981302.652000001,-8.516882156953216,-4.649732910096645,14.476564399898052,17.42780005149989,-2.7630334766148965,15.451172729629654,-7.573316441382451
2025-01-02 07:55:00,G01,-14941278.55415,21100186.95934377,-6073335.887680798,-14941270.38,21100192.032,-6073350.461,-8.174149999395013,-5.072656232863665,14.573319202288983,17.46225077248706,-2.764130562227031,15.41978236040589,-7.714926845661129
2025-01-02 08:00:00,G01,-15150007.79556024,21196075.21884163,-5153751.940284847,-15149999.956,21196080.728,-5153766.588,-7.839560240507126,-5.509158369153738,14.647715153172612,17.503287974247563,-2.7672473648187195,15.398313693408369,-7.848526443271729
2025-01-02 08:05:00,G01,-15333254.5702391,21270089.58562326,-4224297.74039055,-15333247.055,21270095.543,-4224312.442000001,-7.515239100903273,-5.95737674087286,14.701609450392423,17.552962052266455,-2.7706495075809507,15.389547092704092,-7.97444784269674
2025-01-02 08:10:00,G01,-15491739.782677004,21321025.22862725,-3286753.541350581,-15491732.58,21321031.644,-3286768.273,-7.202677004039288,-6.415372751653194,14.731649418827146,17.60843713014874,-2.771934378380881,15.390772338214347,-8.09305657966179
2025-01-02 08:15:00,G01,-15626271.23260193,21347743.9832538,-2342915.024022674,-15626264.33,21347750.865,-2342929.764,-6.90260192938149,-6.881746198982,14.739977325778456,17.671199045542078,-2.770505184776849,15.404309431512536,-8.203830060801222
2025-01-02 08:20:00,G01,-15737739.417727074,21349179.693373725,-1394589.8487934736,-15737732.802,21349187.047,-1394604.573,-6.615727074444294,-7.353626273572445,14.724206526530908,17.738261525043697,-2.7640484396854235,15.427880181727415,-8.305809488074036
2025-01-02 08:25:00,G01,-15827112.98987163,21324343.25770306,-443594.1850641817,-15827106.646,21324351.088,-443608.87,-6.343871630728245,-7.830296941101551,14.684935818309896,17.8102666302575,-2.751725704585949,15.46205846513612,-8.399901851110965
2025-01-02 08:30:00,G01,-15895433.884449678,21272327.35856578,508250.7750265819,-15895427.797,21272335.667,508236.155,-6.087449677288532,-8.308434218168259,14.620026581862476,17.88385584781746,-2.731426080789824,15.504297656340398,-8.484595790860855
2025-01-02 08:35:00,G01,-15943812.144728238,21192310.85244577,1459122.311839294,-15943806.3,21192319.639,1459107.781,-5.844728237017989,-8.786554228514433,14.530839293962345,17.95855433942778,-2.7039698235398597,15.55532524795785,-8.557457425299365
